facility_id,in_degree,out_degree,betweenness_centrality,weighted_betweenness_centrality,clustering_coefficient,weak_component_size,outgoing_legs,outgoing_breaches,outgoing_excess_min,source_dwell_min,incoming_legs,incoming_breaches,incoming_excess_min,throughput_legs,attributed_breaches,attributed_excess_min,facility_name,structural_percentile,weighted_structural_percentile,throughput_percentile,excess_time_percentile,low_redundancy_percentile,sla_breach_contribution_pct,excess_time_contribution_pct,observed_impact_index,bottleneck_score
IND508377AAB,1,1,0.0012114933746332232,0.0012114933746332232,0.0,1263,10.0,10.0,1314.0,1019.0,11.0,11.0,305.0,21.0,10.5,809.5,Haliya_PeroorRD_D (Telangana),0.7776729559748428,0.7503144654088051,0.6993710691823899,0.809748427672956,0.7150943396226415,0.058356027343967096,0.03854706837521369,0.008956304881128356,37.25756367172937
IND206001AAA,1,1,0.00040422742627605076,0.0089163851605734,0.0,1263,13.0,13.0,2926.0,450.0,11.0,8.0,242.0,24.0,10.5,1584.0,Etawah_MhraChng_D (Uttar Pradesh),0.5389937106918239,0.970440251572327,0.7855345911949686,0.9031446540880503,0.7150943396226415,0.058356027343967096,0.07542749389294438,0.010475534066021195,37.24704714355263
IND535558AAA,1,1,0.0016248357330704006,0.0016248357330704006,0.0,1263,13.0,13.0,202.0,305.0,3.0,3.0,60.0,16.0,8.0,131.0,Bobbili_ColegRd_D (Andhra Pradesh),0.8515723270440252,0.8380503144654088,0.5745283018867925,0.2622641509433962,0.7150943396226415,0.04446173511921303,0.006238006123722042,0.005870999610922607,37.216505955388904
IND147001AAB,2,2,0.00040601078256844526,0.0016359321722230766,0.0,1263,13.0,12.0,1073.0,670.0,12.0,12.0,543.0,25.0,12.0,808.0,Patiala (Punjab),0.5880503144654088,0.8588050314465409,0.810377358490566,0.8075471698113208,0.7150943396226415,0.06669260267881955,0.0384756408241787,0.010005994118206985,37.215708510941795
IND560043AAC,4,3,0.0008140030721284397,0.0008140030721284397,0.42105263157894735,1263,56.0,53.0,1574.0,2063.0,89.0,74.0,2100.0,145.0,63.5,1837.0,HBR Layout PC (Karnataka),0.7229559748427673,0.699685534591195,0.9852201257861635,0.9163522012578617,0.21761006289308177,0.3529150225087534,0.08747494083417856,0.04816479151735572,37.203837060144515
IND382715AAA,1,1,0.004402908535222475,0.004402908535222476,0.5,1263,12.0,12.0,740.0,177.0,12.0,12.0,247.0,24.0,12.0,493.5,Kadi_KaranNGR_D (Gujarat),0.9484276729559749,0.9383647798742139,0.7855345911949686,0.6735849056603773,0.13364779874213836,0.06669260267881955,0.023499664290510137,0.009389083106394462,37.1990139037474
IND173212AAA,2,3,0.0010200797992495638,0.0008183623875098481,0.0,1263,8.0,8.0,588.0,352.0,14.0,14.0,1454.0,22.0,11.0,1021.0,Solan_MohanPrk_D (Himachal Pradesh),0.7654088050314466,0.7147798742138365,0.7286163522012579,0.8471698113207548,0.7150943396226415,0.06113488578891791,0.048618353071146606,0.009722052277603175,37.19522211073551
IND689645AAA,1,1,0.000821532798696327,0.000821532798696327,0.0,1263,11.0,11.0,252.0,212.0,11.0,11.0,369.0,22.0,11.0,310.5,Pthnmthitt_Klskhrpt_D (Kerala),0.7547169811320755,0.7339622641509433,0.7286163522012579,0.5248427672955975,0.7150943396226415,0.06113488578891791,0.01478550306424194,0.00832836301244325,37.15698418835801
IND561203AAB,1,1,0.0012328936501419553,0.0012328936501419553,0.0,1263,9.0,9.0,132.0,195.0,8.0,8.0,339.0,17.0,8.5,235.5,Doddablpur_ChikaDPP_D (Karnataka),0.8292452830188679,0.8141509433962264,0.6056603773584905,0.4286163522012579,0.7150943396226415,0.04724059356416384,0.011214125512492679,0.00642685995409396,37.137380733553755
IND522647AAA,1,1,0.0012166452928112513,0.0012166452928112513,0.0,1263,13.0,13.0,379.0,482.0,7.0,7.0,270.0,20.0,10.0,324.5,Vinukonda_Kothapet_D (Andhra Pradesh),0.789622641509434,0.7647798742138365,0.6729559748427673,0.5415094339622641,0.7150943396226415,0.05557716889901628,0.015452160207235135,0.007654070483919912,37.120124907843795
IND68004AAA,2,2,0.0008183623875098481,0.0024067383919357424,0.2,1263,20.0,20.0,1494.0,846.0,19.0,18.0,917.0,39.0,19.0,1205.5,Thrissur_Poothole_D (Kerala),0.7367924528301887,0.8805031446540881,0.9081761006289308,0.8666666666666667,0.2839622641509434,0.10559662090813093,0.05740394184844978,0.015697995415177513,37.104082160695974
IND305404AAA,1,1,0.002828403079737427,0.002828403079737427,0.0,1263,9.0,9.0,280.0,191.0,4.0,4.0,248.0,13.0,6.5,264.0,Kekri_LxmntDPP_D (Rajasthan),0.9075471698113208,0.8968553459119497,0.47232704402515724,0.4591194968553459,0.7150943396226415,0.03612515978436059,0.012571248982157397,0.0050792556776702,37.07157284677659
IND816109AAA,2,1,0.001211889676031533,0.001211889676031533,0.0,1263,8.0,8.0,2220.0,466.0,12.0,12.0,1208.0,20.0,10.0,1714.0,Sahebganj_BaraLoha_D (Jharkhand),0.7811320754716982,0.7556603773584906,0.6729559748427673,0.9106918238993711,0.7150943396226415,0.05557716889901628,0.08161788164930978,0.010379659834996221,37.03785091627812
IND000000AET,1,1,0.0032520492745306603,0.0032520492745306603,0.0,1263,8.0,8.0,541.0,288.0,4.0,4.0,170.0,12.0,6.0,355.5,Barpeta_ShivBari_D (Assam),0.9245283018867925,0.9125786163522013,0.4380503144654088,0.5716981132075472,0.7150943396226415,0.03334630133940977,0.016928329595291496,0.004907861338680894,36.960801871965494
IND175015AAA,1,1,0.0008100400581453412,0.0008100400581453412,0.0,1263,13.0,13.0,10899.0,673.0,11.0,11.0,1016.0,24.0,12.0,5957.5,JognderNgr_Dhelu_D (Himachal Pradesh),0.6918238993710691,0.6625786163522013,0.7855345911949686,0.9748427672955975,0.7150943396226415,0.06669260267881955,0.28368642352728296,0.02010705375359198,36.94245960591859
IND000000ABD,1,1,0.0004042274262760509,0.0023896974318084185,0.0,1263,12.0,12.0,3364.0,891.0,13.0,7.0,131.0,25.0,9.5,1747.5,Pallakad_ChndrNgr_D (Kerala),0.5550314465408805,0.879245283018868,0.810377358490566,0.9125786163522013,0.7150943396226415,0.05279831045406547,0.08321309695575778,0.010094494943748962,36.92925304907424
IND847404AAB,1,1,0.0008080585511537916,0.0008080585511537919,0.0,1263,13.0,13.0,7739.0,694.0,13.0,13.0,471.0,26.0,13.0,4105.0,Jhanjharpur_Nagar_D (Bihar),0.6691823899371069,0.6474842767295598,0.8254716981132075,0.9616352201257862,0.7150943396226415,0.07225031956872117,0.1954733979990762,0.017175015931662783,36.90434828085987
IND509301AAA,1,1,0.0008080585511537919,0.0008080585511537919,0.0,1263,13.0,13.0,559.0,1774.0,14.0,14.0,186.0,27.0,13.5,372.5,Jadcherla_Badeplly_D (Telangana),0.6761006289308176,0.6474842767295598,0.8393081761006289,0.5861635220125786,0.7150943396226415,0.07502917801367198,0.01773784184035466,0.010204365774596791,36.867136527723545
IND535501AAB,1,2,0.0016196838148923726,0.0016196838148923726,0.16666666666666666,1263,12.0,12.0,338.0,333.0,13.0,13.0,202.0,25.0,12.5,270.0,Parvathipuram_Central_D_2 (Andhra Pradesh),0.8449685534591195,0.8308176100628931,0.810377358490566,0.469811320754717,0.3238993710691824,0.06947146112377035,0.012856959186297338,0.009301551360934633,36.84243605861276
IND573142AAA,2,1,0.0020171741173971563,0.002017174117397156,0.16666666666666666,1263,11.0,11.0,508.0,400.0,12.0,12.0,723.0,23.0,11.5,615.5,Ramanathapura_Central_D_2 (Karnataka),0.8761006289308176,0.8641509433962264,0.7566037735849057,0.7415094339622641,0.3238993710691824,0.06391374423386872,0.029309105108022267,0.009277516385402874,36.83494500166009
IND521201AAA,1,1,0.0012269491291673075,0.0012269491291673075,0.0,1263,2.0,2.0,35.0,23.0,15.0,15.0,844.0,17.0,8.5,439.5,Nuzvid_Ward17_D (Andhra Pradesh),0.8163522012578617,0.7990566037735849,0.6056603773584905,0.6333333333333333,0.7150943396226415,0.04724059356416384,0.020928272453250667,0.0068270184482426225,36.813049035619684
IND341306AAA,1,1,0.004016514671870369,0.004016514671870369,0.0,1263,3.0,3.0,679.0,178.0,8.0,8.0,163.0,11.0,5.5,421.0,Sujangarh_LdnunDPP_D (Rajasthan),0.9389937106918239,0.9270440251572327,0.4037735849056604,0.6182389937106918,0.7150943396226415,0.030567442894458955,0.020047332657152517,0.004685466407300091,36.79716640212602
IND742223AAA,1,1,0.0012162489914129414,0.0012162489914129414,0.0,1263,10.0,10.0,359.0,376.0,9.0,9.0,298.0,19.0,9.5,328.5,Jangipur_Central_D_1 (West Bengal),0.7836477987421384,0.759119496855346,0.6509433962264151,0.5477987421383648,0.7150943396226415,0.05279831045406547,0.01564263367666176,0.007311039535920763,36.62655826610421
IND783129AAA,1,1,0.0036313097127131906,0.0036313097127131906,0.0,1263,1.0,1.0,105.0,31.0,10.0,10.0,814.0,11.0,5.5,459.5,Lakhipur_WrdN4DPP_D (Assam),0.9327044025157233,0.9188679245283019,0.4037735849056604,0.6471698113207547,0.7150943396226415,0.030567442894458955,0.021880639800383805,0.004760986515264422,36.624841778593414
IND787057AAA,1,1,0.0012174378956078709,0.0012174378956078709,0.0,1263,10.0,10.0,316.0,380.0,8.0,8.0,671.0,18.0,9.0,493.5,Dhemaji_WardNo3_D (Assam),0.7946540880503145,0.7716981132075472,0.6305031446540881,0.6735849056603773,0.7150943396226415,0.05001945200911465,0.023499664290510137,0.007283819948499725,36.609474016292914
IND364004AAB,1,1,0.0012305158417520961,0.0012305158417520961,0.0,1263,5.0,5.0,395.0,402.0,11.0,11.0,954.0,16.0,8.0,674.5,Bhavnagar_ChtrGIDC_IP (Gujarat),0.8257861635220126,0.810377358490566,0.5745283018867925,0.7647798742138365,0.7150943396226415,0.04446173511921303,0.03211858878206502,0.006937108148029461,36.60628936966563
IND136027AAA,1,1,0.0004109645500473184,0.0004109645500473184,0.0,1263,14.0,14.0,623.0,812.0,15.0,15.0,333.0,29.0,14.5,478.0,Kaithal_DC (Haryana),0.6427672955974842,0.6169811320754717,0.8723270440251573,0.6578616352201258,0.7150943396226415,0.08058689490357361,0.022761579596481955,0.011113064871996429,36.60282305492058
IND400072AAJ,2,1,0.0004101719472506987,0.0004101719472506987,0.0,1263,2.0,2.0,192.0,158.0,28.0,28.0,1170.0,30.0,15.0,681.0,Mumbai_Tejpal_I (Maharashtra),0.6342767295597485,0.6072327044025158,0.8845911949685534,0.7685534591194969,0.7150943396226415,0.08336575334852443,0.032428108169883285,0.011862138997881721,36.599396258070186
IND335001AAA,1,1,0.002820477051771229,0.0028204770517712297,0.0,1263,6.0,6.0,406.0,226.0,6.0,6.0,262.0,12.0,6.0,334.0,Ganga Nagar_DC (Rajasthan),0.9050314465408805,0.8940251572327044,0.4380503144654088,0.5525157232704403,0.7150943396226415,0.03334630133940977,0.015904534697123374,0.004865687771895617,36.48070577224259
IND515801AAA,1,2,0.0012217972109892794,0.0012217972109892794,0.16666666666666666,1263,14.0,14.0,819.0,408.0,14.0,14.0,524.0,28.0,14.0,671.5,Guntakal_Verpatem_D (Andhra Pradesh),0.8012578616352202,0.779874213836478,0.8559748427672956,0.7635220125786164,0.3238993710691824,0.0778080364586228,0.031975733679995046,0.011141749780081454,36.45331390409841
IND679531AAA,1,1,0.0012166452928112513,0.0012166452928112513,0.0,1263,9.0,9.0,85.0,161.0,9.0,9.0,252.0,18.0,9.0,168.5,Shoranur_KdrShrRd_D (Kerala),0.789622641509434,0.7647798742138365,0.6305031446540881,0.3289308176100629,0.7150943396226415,0.05001945200911465,0.008023694899596673,0.006646312543606023,36.432944557997914
IND423701AAB,2,1,0.0020159852132022264,0.0020159852132022264,0.16666666666666666,1263,12.0,12.0,1299.0,1299.0,10.0,10.0,321.0,22.0,11.0,810.0,Vaijiapur_YeolaRD_D (Maharashtra),0.8754716981132076,0.8635220125786164,0.7286163522012579,0.8106918238993711,0.3238993710691824,0.06113488578891791,0.03857087755889201,0.009308162854733725,36.40094273393165
IND585211AAA,2,2,0.0004064070839667551,0.0008128141679335102,0.0,1263,14.0,14.0,422.0,1537.0,15.0,14.0,439.0,29.0,14.0,430.5,Chittapur_GlbrgaRD_D (Karnataka),0.5915094339622642,0.6726415094339623,0.8723270440251573,0.6261006289308176,0.7150943396226415,0.0778080364586228,0.020499707147040757,0.0106690135198372,36.36835633636922
IND431122AAA,1,1,0.0012269491291673075,0.0012269491291673075,0.0,1263,7.0,7.0,162.0,269.0,9.0,9.0,1064.0,16.0,8.0,613.0,Beed_JalnaRd_D (Maharashtra),0.8163522012578617,0.7990566037735849,0.5745283018867925,0.740251572327044,0.7150943396226415,0.04446173511921303,0.029190059189630625,0.006816472131411113,36.34554058770264
IND487551AAA,2,1,0.006389567444949773,0.006389567444949773,0.0,1263,4.0,4.0,415.0,80.0,5.0,5.0,124.0,9.0,4.5,269.5,Gadarwara_MPward_D (Madhya Pradesh),0.9635220125786164,0.9578616352201258,0.32578616352201256,0.46855345911949686,0.7150943396226415,0.025009726004557326,0.01283315000261901,0.003686535492592422,36.25350916456673
IND732103AAB,2,2,0.002878337055924468,0.002878337055924468,0.0,1263,5.0,5.0,280.0,246.0,6.0,6.0,1557.0,11.0,5.5,918.5,Malda_Central_I_3 (West Bengal),0.9144654088050315,0.9031446540880503,0.4037735849056604,0.8283018867924529,0.7150943396226415,0.030567442894458955,0.04373747041708928,0.005661343127098913,36.23904199912224
IND587103AAB,1,2,0.0012217972109892794,0.0012217972109892794,0.16666666666666666,1263,14.0,14.0,903.0,680.0,13.0,13.0,478.0,27.0,13.5,690.5,Bagalkot_Sector4_D (Karnataka),0.8012578616352202,0.779874213836478,0.8393081761006289,0.7720125786163522,0.3238993710691824,0.07502917801367198,0.032880482659771525,0.010828142250769706,36.18763352763282
IND370201AAA,2,2,0.0020298557621430714,0.0020298557621430714,0.16666666666666666,1263,8.0,8.0,567.0,691.0,13.0,13.0,2515.0,21.0,10.5,1541.0,Gandhidham_Sector1A_IP (Gujarat),0.8817610062893082,0.8704402515723271,0.6993710691823899,0.8987421383647799,0.3238993710691824,0.058356027343967096,0.07337990409660815,0.010391186932450645,36.1799367051131
IND244001AAA,1,1,0.0036523136868236127,0.0036523136868236127,0.5,1263,9.0,9.0,851.0,246.0,13.0,13.0,3112.0,22.0,11.0,1981.5,Moradabad_DC (Uttar Pradesh),0.9364779874213837,0.9226415094339623,0.7286163522012579,0.920125786163522,0.13364779874213836,0.06113488578891791,0.09435579491721546,0.011606131854219796,36.11961476881162
IND794101AAA,1,1,0.0036261577945351626,0.0036261577945351626,0.0,1263,9.0,9.0,2024.0,2227.0,1.0,1.0,105.0,10.0,5.0,1064.5,Tura_Sracmplx_D (Meghalaya),0.9320754716981132,0.9182389937106918,0.3632075471698113,0.8544025157232704,0.7150943396226415,0.02778858444950814,0.05068975205116118,0.005596853876007167,36.04242131015256
IND152026AAA,2,4,0.0010327614439954791,0.0008247032098828058,0.35714285714285715,1263,21.0,16.0,6370.0,1156.0,21.0,21.0,850.0,42.0,18.5,3610.0,Muktsar_DPC (Punjab),0.7672955974842768,0.7383647798742138,0.9198113207547169,0.9559748427672956,0.2238993710691824,0.10281776246318013,0.17190230615753108,0.020063692237785546,35.93242989490815
IND679303AAA,1,1,0.0012217972109892794,0.0012217972109892794,0.0,1263,9.0,9.0,252.0,111.0,7.0,7.0,184.0,16.0,8.0,218.0,Sankaramangalam_Central_D_1 (Kerala),0.8012578616352202,0.779874213836478,0.5745283018867925,0.4,0.7150943396226415,0.04446173511921303,0.010380804083751185,0.006041655439309537,35.88856075938686
IND507123AAA,1,1,0.0012166452928112513,0.0012166452928112513,0.0,1263,8.0,7.0,316.0,84.0,9.0,0.0,0.0,17.0,3.5,158.0,Yellandu_Sudimala_D (Telangana),0.789622641509434,0.7647798742138365,0.6056603773584905,0.3069182389937107,0.7150943396226415,0.0194520091146557,0.007523702042351776,0.0027660670277178242,35.866290772769545
IND581320AAA,2,2,0.0027149047181983794,0.005983754813080483,0.0,1263,5.0,5.0,261.0,94.0,5.0,5.0,190.0,10.0,5.0,225.5,Bhatkal_KmkshBul_D (Karnataka),0.9018867924528302,0.9534591194968554,0.3632075471698113,0.4119496855345912,0.7150943396226415,0.02778858444950814,0.01073794183892611,0.0039511039907585,35.85950488507251
IND691305AAA,1,1,0.0004184942766152056,0.0004184942766152056,0.0,1263,11.0,11.0,369.0,219.0,14.0,14.0,168.0,25.0,12.5,268.5,Punalur_PostofJN_D (Kerala),0.6528301886792452,0.6273584905660378,0.810377358490566,0.46635220125786164,0.7150943396226415,0.06947146112377035,0.012785531635262354,0.009298609019065892,35.83757196038726
IND577201AAA,3,2,0.0018275438983058909,0.0020290631593464516,0.15,1263,11.0,11.0,1790.0,1128.0,9.0,3.0,281.0,20.0,7.0,1035.5,Shimoga_DC (Karnataka),0.8735849056603774,0.8679245283018868,0.6729559748427673,0.849685534591195,0.36069182389937104,0.0389040182293114,0.04930881939781813,0.006943477371808015,35.83145059815015
IND781354AAA,1,1,0.003262353110886717,0.003262353110886717,0.0,1263,2.0,2.0,64.0,13.0,8.0,8.0,333.0,10.0,5.0,198.5,Rangia_HosptlRd_D (Assam),0.9257861635220126,0.9138364779874214,0.3632075471698113,0.3710691823899371,0.7150943396226415,0.02778858444950814,0.009452245920296377,0.0038981418371211766,35.819120928334044
IND515761AAA,2,1,0.0012114933746332232,0.0012114933746332232,0.16666666666666666,1263,14.0,14.0,590.0,1344.0,14.0,14.0,392.0,28.0,14.0,491.0,Kalyandurg_Shankrpa_D (Andhra Pradesh),0.7776729559748428,0.7503144654088051,0.8559748427672956,0.6710691823899371,0.3238993710691824,0.0778080364586228,0.023380618372118495,0.010787687975209721,35.78623974467243
IND506314AAA,1,1,0.0012114933746332232,0.0012114933746332232,0.0,1263,9.0,9.0,1049.0,4501.0,8.0,7.0,316.0,17.0,8.0,682.5,Rayaparthi_Perkadrd_D (Telangana),0.7776729559748428,0.7503144654088051,0.6056603773584905,0.769182389937107,0.7150943396226415,0.04446173511921303,0.03249953572091827,0.006952800637996075,35.75172808221427
IND509358AAA,1,2,0.0012269491291673075,0.0012269491291673075,0.16666666666666666,1263,12.0,12.0,615.0,232.0,12.0,12.0,363.0,24.0,12.0,489.0,Kadthal_GndhiDPP_D (Telangana),0.8163522012578617,0.7990566037735849,0.7855345911949686,0.670440251572327,0.3238993710691824,0.06669260267881955,0.02328538163740518,0.009380256080788242,35.72687443925954
IND600110AAA,1,2,0.00040977564585238885,0.00040977564585238885,0.0,1263,7.0,7.0,322.0,369.0,20.0,20.0,1282.0,27.0,13.5,802.0,Chennai_Madhavaram_L (Tamil Nadu),0.6283018867924528,0.60062893081761,0.8393081761006289,0.8050314465408805,0.7150943396226415,0.07502917801367198,0.03818993062003876,0.011046856329679392,35.723726464282706
IND573134AAB,2,2,0.0020266853509565926,0.0020266853509565926,0.1,1263,9.0,9.0,348.0,574.0,10.0,10.0,285.0,19.0,9.5,316.5,Sakleshpur_RgvdrDPP_D (Karnataka),0.8786163522012579,0.8666666666666667,0.6509433962264151,0.5327044025157233,0.3745283018867924,0.05279831045406547,0.015071213268381881,0.0072875008009708414,35.71972095199823
IND175101AAA,1,1,0.0024217978450715165,0.0024217978450715165,0.0,1263,1.0,1.0,375.0,17.0,10.0,10.0,776.0,11.0,5.5,575.5,Kullu_AkhraBzr_D (Himachal Pradesh),0.8937106918238994,0.8830188679245283,0.4037735849056604,0.720440251572327,0.7150943396226415,0.030567442894458955,0.027404370413755996,0.004988527619780328,35.69282260740411
IND395023AAD,5,5,1.9418768517182838e-05,1.9418768517182838e-05,0.0,9,41.0,41.0,813.0,2150.0,28.0,28.0,4973.0,69.0,34.5,2893.0,Surat_Central_I_4 (Gujarat),0.5094339622641509,0.49748427672955975,0.9572327044025157,0.9452830188679245,0.7150943396226415,0.19174123270160617,0.13775993676280815,0.029885322999966345,35.62005231352033
IND572101AAA,2,1,0.001643065597392654,0.001643065597392654,0.0,1263,8.0,8.0,339.0,302.0,4.0,2.0,156.0,12.0,5.0,247.5,Tumkur_Veersagr_I (Karnataka),0.8716981132075472,0.8603773584905661,0.4380503144654088,0.44056603773584907,0.7150943396226415,0.02778858444950814,0.01178554592077256,0.003994258338166689,35.600656313134756
IND532201AAA,2,1,0.0012217972109892794,0.0012217972109892794,0.3333333333333333,1263,14.0,14.0,294.0,347.0,14.0,14.0,333.0,28.0,14.0,313.5,Tekkali_AmvdiDPP_D (Andhra Pradesh),0.8012578616352202,0.779874213836478,0.8559748427672956,0.5276729559748428,0.24213836477987422,0.0778080364586228,0.01492835816631191,0.010439510854075467,35.60059189490503
IND251001AAA,1,1,0.0008175697847132284,0.0008175697847132284,0.0,1263,10.0,10.0,257.0,441.0,10.0,10.0,868.0,20.0,10.0,562.5,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),0.7264150943396226,0.7034591194968554,0.6729559748427673,0.7128930817610063,0.7150943396226415,0.05557716889901628,0.026785331638119456,0.008120922060426685,35.58214673195215
IND210001AAA,1,1,0.00081321046933182,0.00081321046933182,0.0,1263,9.0,9.0,978.0,512.0,12.0,12.0,956.0,21.0,10.5,967.0,Banda_GayatriN_D (Uttar Pradesh),0.7081761006289308,0.6827044025157233,0.6993710691823899,0.8371069182389937,0.7150943396226415,0.058356027343967096,0.046046961233887136,0.009265250777346074,35.554457507420764
IND563101AAB,2,2,0.0009524443606046821,0.0016280061442568794,0.25,1263,12.0,12.0,204.0,413.0,14.0,14.0,652.0,26.0,13.0,428.0,Kolar_Ambedkar_D (Karnataka),0.7622641509433963,0.8440251572327044,0.8254716981132075,0.6245283018867924,0.2732704402515723,0.07225031956872117,0.020380661228649115,0.009962355230757721,35.48711147222971
IND632301AAA,1,1,0.0008183623875098481,0.0008183623875098481,0.0,1263,9.0,9.0,191.0,205.0,10.0,10.0,319.0,19.0,9.5,255.0,Arani_KrthiKyn_D (Tamil Nadu),0.7367924528301887,0.7147798742138365,0.6509433962264151,0.44937106918238995,0.7150943396226415,0.05279831045406547,0.012142683675947487,0.007166864784352495,35.47312311343146
IND305624AAA,2,1,0.002833554997915455,0.002833554997915455,0.0,1263,4.0,4.0,248.0,129.0,6.0,6.0,973.0,10.0,5.0,610.5,Bijainagar_Central_DPP_1 (Rajasthan),0.9088050314465409,0.8981132075471698,0.3632075471698113,0.7377358490566037,0.7150943396226415,0.02778858444950814,0.029071013271238982,0.004706305070401809,35.44757940446349
IND500080AAB,2,1,0.00040462372767436077,0.00040462372767436077,0.0,1263,16.0,16.0,1821.0,2268.0,21.0,21.0,860.0,37.0,18.5,1340.5,Hyderabad_Chikdply_I (Telangana),0.5688679245283019,0.5433962264150943,0.9022012578616352,0.8817610062893082,0.7150943396226415,0.10281776246318013,0.06383242144159845,0.015611928990381673,35.431539845745505
IND586128AAA,2,2,0.0004064070839667551,0.0008128141679335102,0.0,1263,13.0,13.0,873.0,1130.0,12.0,12.0,693.0,25.0,12.5,783.0,Sindagi_KalyanNg_D (Karnataka),0.5915094339622642,0.6726415094339623,0.810377358490566,0.79937106918239,0.7150943396226415,0.06947146112377035,0.03728518164026228,0.01030783228004377,35.42105199136068
IND741126AAB,2,1,0.0012166452928112513,0.0012166452928112513,0.16666666666666666,1263,13.0,13.0,363.0,250.0,12.0,12.0,701.0,25.0,12.5,532.0,Nakashipara_MaxDPP_D (West Bengal),0.789622641509434,0.7647798742138365,0.810377358490566,0.6930817610062893,0.3238993710691824,0.06947146112377035,0.025332971433741424,0.009815480407341249,35.377566473197255
IND742401AAA,1,2,0.0016145318967143445,0.0016145318967143445,0.0,1263,10.0,10.0,1440.0,441.0,3.0,3.0,103.0,13.0,6.5,771.5,Ghanashyampur_NditaDPP_D (West Bengal),0.8393081761006289,0.8232704402515724,0.47232704402515724,0.7962264150943397,0.7150943396226415,0.03612515978436059,0.036737570415660725,0.0060747480099272895,35.3619135011253
IND521333AAA,2,1,0.0012114933746332232,0.0012114933746332232,0.16666666666666666,1263,12.0,12.0,1564.0,2780.0,14.0,14.0,505.0,26.0,13.0,1034.5,Kaikaluru_Atapaka_D (Andhra Pradesh),0.7776729559748428,0.7503144654088051,0.8254716981132075,0.8490566037735849,0.3238993710691824,0.07225031956872117,0.04926120103046147,0.011152042126351663,35.34691028241821
IND562114AAA,1,2,0.00040502002907267067,0.0004050200290726706,0.0,1263,15.0,15.0,516.0,521.0,17.0,17.0,356.0,32.0,16.0,436.0,Hoskote_DC (Karnataka),0.5789308176100629,0.5506289308176101,0.8924528301886793,0.630817610062893,0.7150943396226415,0.08892347023842606,0.02076160816750237,0.012083310878619073,35.3321529653146
IND416404AAA,2,1,0.0020175704187954655,0.002017570418795466,0.0,1263,5.0,5.0,1467.0,1067.0,6.0,6.0,386.0,11.0,5.5,926.5,Jath_Shivprsad_D (Maharashtra),0.8767295597484277,0.8647798742138365,0.4037735849056604,0.8301886792452831,0.7150943396226415,0.030567442894458955,0.04411841735594253,0.0056770356170655276,35.29014108902938
IND465001AAA,1,3,0.0016248357330704006,0.0016248357330704006,0.25,1263,9.0,8.0,595.0,1066.0,13.0,12.0,646.0,22.0,10.0,620.5,Shajapur_MhpraRD_D (Madhya Pradesh),0.8515723270440252,0.8380503144654088,0.7286163522012579,0.7427672955974842,0.2732704402515723,0.05557716889901628,0.02954719694480555,0.008234692612684637,35.227772366483286
IND177033AAA,1,1,0.0008100400581453412,0.0008100400581453412,0.0,1263,12.0,12.0,3621.0,2657.0,9.0,9.0,278.0,21.0,10.5,1949.5,Nadaun_Ward6_D (Himachal Pradesh),0.6918238993710691,0.6625786163522013,0.6993710691823899,0.919496855345912,0.7150943396226415,0.058356027343967096,0.09283200716180245,0.011192484701370884,35.20427832311886
IND625008AAA,5,1,2.9326303474929184e-05,2.9326303474929184e-05,0.0,27,12.0,12.0,517.0,2219.0,46.0,45.0,1706.0,58.0,28.5,1111.5,Madurai_Kappalur_H (Tamil Nadu),0.5144654088050314,0.5031446540880503,0.9459119496855346,0.8584905660377359,0.7150943396226415,0.1583949313621964,0.052927815316924046,0.022180275324736466,35.19706408070223
IND562101AAA,1,1,0.0008227217028912565,0.0008227217028912565,0.0,1263,8.0,3.0,44.0,174.0,9.0,9.0,132.0,17.0,6.0,88.0,Chikblapur_ShntiSgr_D (Karnataka),0.7566037735849057,0.7358490566037735,0.6056603773584905,0.1918238993710692,0.7150943396226415,0.03334630133940977,0.0041904163273858,0.00438314370542223,35.16255341168621
IND571301AAA,1,1,0.001238838171116603,0.001238838171116603,0.0,1263,6.0,6.0,158.0,106.0,7.0,7.0,274.0,13.0,6.5,216.0,Nanjangud_RPRoad_D (Karnataka),0.8320754716981132,0.8176100628930818,0.47232704402515724,0.3955974842767296,0.7150943396226415,0.03612515978436059,0.01028556734903787,0.004985100737870515,35.14233679789982
IND852139AAB,2,1,0.0012103044704382933,0.0012103044704382935,0.3333333333333333,1263,15.0,15.0,2323.0,1723.0,14.0,14.0,779.0,29.0,14.5,1551.0,Triveninganj_Central_D_1 (Bihar),0.769182389937107,0.7433962264150943,0.8723270440251573,0.89937106918239,0.24213836477987422,0.08058689490357361,0.07385608777017472,0.013217820088768562,35.13887842582207
IND573116AAA,1,3,0.0020429337082872963,0.0020429337082872963,0.16666666666666666,1263,9.0,9.0,454.0,209.0,9.0,9.0,386.0,18.0,9.0,420.0,Channaraya_patna_D (Karnataka),0.8877358490566037,0.8767295597484277,0.6305031446540881,0.6166666666666667,0.3238993710691824,0.05001945200911465,0.01999971428979586,0.007139645196931457,35.136856473683046
